"response_id","mobility_difficulty","rating"
"GEN24_1005909","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005909","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005913","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005913","Remembering or concentrating","4 - No difficulty"
"GEN24_1005913","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005913","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1005914","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005914","Remembering or concentrating","4 - No difficulty"
"GEN24_1005914","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005914","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005915","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005915","Remembering or concentrating","4 - No difficulty"
"GEN24_1005915","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005915","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005917","Hearing, even if using a hearing device","3 - Some difficulty"
"GEN24_1005917","Remembering or concentrating","Prefer not to say"
"GEN24_1005917","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1005917","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1005918","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005918","Remembering or concentrating","4 - No difficulty"
"GEN24_1005918","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005918","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1005919","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005919","Remembering or concentrating","4 - No difficulty"
"GEN24_1005919","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005919","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005920","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005920","Remembering or concentrating","4 - No difficulty"
"GEN24_1005920","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005920","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005921","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005921","Remembering or concentrating","4 - No difficulty"
"GEN24_1005921","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1005921","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005922","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005922","Remembering or concentrating","4 - No difficulty"
"GEN24_1005922","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005922","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005925","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005925","Remembering or concentrating","4 - No difficulty"
"GEN24_1005925","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005925","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1005926","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005926","Remembering or concentrating","4 - No difficulty"
"GEN24_1005926","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005926","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005931","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005931","Remembering or concentrating","4 - No difficulty"
"GEN24_1005931","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005931","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005932","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005932","Remembering or concentrating","4 - No difficulty"
"GEN24_1005932","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005932","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005936","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005936","Remembering or concentrating","4 - No difficulty"
"GEN24_1005936","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005936","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005939","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005939","Remembering or concentrating","4 - No difficulty"
"GEN24_1005939","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005939","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005942","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005942","Remembering or concentrating","4 - No difficulty"
"GEN24_1005942","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005942","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005947","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005947","Remembering or concentrating","4 - No difficulty"
"GEN24_1005947","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005947","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005948","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005948","Remembering or concentrating","4 - No difficulty"
"GEN24_1005948","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1005948","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005949","Hearing, even if using a hearing device","3 - Some difficulty"
"GEN24_1005949","Remembering or concentrating","3 - Some difficulty"
"GEN24_1005949","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1005949","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1005952","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005952","Remembering or concentrating","4 - No difficulty"
"GEN24_1005952","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005952","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005955","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005955","Remembering or concentrating","4 - No difficulty"
"GEN24_1005955","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005955","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005956","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005956","Remembering or concentrating","4 - No difficulty"
"GEN24_1005956","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005956","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005961","Hearing, even if using a hearing device","Prefer not to say"
"GEN24_1005961","Remembering or concentrating","Prefer not to say"
"GEN24_1005961","Seeing, even when wearing glasses","Prefer not to say"
"GEN24_1005961","Walking or climbing stairs","Prefer not to say"
"GEN24_1005963","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005963","Remembering or concentrating","4 - No difficulty"
"GEN24_1005963","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005963","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005966","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005966","Remembering or concentrating","4 - No difficulty"
"GEN24_1005966","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005966","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005973","Hearing, even if using a hearing device","3 - Some difficulty"
"GEN24_1005973","Remembering or concentrating","4 - No difficulty"
"GEN24_1005973","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1005973","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005976","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005976","Remembering or concentrating","4 - No difficulty"
"GEN24_1005976","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005976","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005980","Hearing, even if using a hearing device","Prefer not to say"
"GEN24_1005980","Remembering or concentrating","4 - No difficulty"
"GEN24_1005980","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005980","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005981","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005981","Remembering or concentrating","4 - No difficulty"
"GEN24_1005981","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005981","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005982","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005982","Remembering or concentrating","4 - No difficulty"
"GEN24_1005982","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005982","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1005983","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005983","Remembering or concentrating","4 - No difficulty"
"GEN24_1005983","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005983","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005984","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005984","Remembering or concentrating","3 - Some difficulty"
"GEN24_1005984","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1005984","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005988","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005988","Remembering or concentrating","4 - No difficulty"
"GEN24_1005988","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005988","Walking or climbing stairs","4 - No difficulty"
"GEN24_1005989","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1005989","Remembering or concentrating","4 - No difficulty"
"GEN24_1005989","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1005989","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006003","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006003","Remembering or concentrating","4 - No difficulty"
"GEN24_1006003","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006003","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006005","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006005","Remembering or concentrating","4 - No difficulty"
"GEN24_1006005","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006005","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006012","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006012","Remembering or concentrating","4 - No difficulty"
"GEN24_1006012","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006012","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006017","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006017","Remembering or concentrating","4 - No difficulty"
"GEN24_1006017","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006017","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006018","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006018","Remembering or concentrating","4 - No difficulty"
"GEN24_1006018","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006018","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006019","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006019","Remembering or concentrating","4 - No difficulty"
"GEN24_1006019","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006019","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006024","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006024","Remembering or concentrating","4 - No difficulty"
"GEN24_1006024","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006024","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1006025","Hearing, even if using a hearing device","3 - Some difficulty"
"GEN24_1006025","Remembering or concentrating","3 - Some difficulty"
"GEN24_1006025","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006025","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006026","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006026","Remembering or concentrating","4 - No difficulty"
"GEN24_1006026","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006026","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006042","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006042","Remembering or concentrating","3 - Some difficulty"
"GEN24_1006042","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006042","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006044","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006044","Remembering or concentrating","4 - No difficulty"
"GEN24_1006044","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006044","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006046","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006046","Remembering or concentrating","4 - No difficulty"
"GEN24_1006046","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1006046","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006047","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006047","Remembering or concentrating","4 - No difficulty"
"GEN24_1006047","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006047","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006048","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006048","Remembering or concentrating","4 - No difficulty"
"GEN24_1006048","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006048","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006051","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006051","Remembering or concentrating","4 - No difficulty"
"GEN24_1006051","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006051","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006056","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006056","Remembering or concentrating","4 - No difficulty"
"GEN24_1006056","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1006056","Walking or climbing stairs","4 - No difficulty"
"GEN24_1006057","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1006057","Remembering or concentrating","4 - No difficulty"
"GEN24_1006057","Seeing, even when wearing glasses","4 - No difficulty"
