"response_id","visited_before_or_after","country","nights"
"GEN24_1020797","After","United States of America",10
"GEN24_1020797","Before","Australia",14
"GEN24_1020797","Before","India",20
"GEN24_1020797","Before","Thailand",40
"GEN24_1020814","After","Australia",14
"GEN24_1020847","After","Australia",7
"GEN24_1020889","Before","Hong Kong (Special Administrative Region)",2
"GEN24_1020892","Before","United States of America",3
"GEN24_1020904","Before","Australia",23
"GEN24_1020926","Before","Australia",2
"GEN24_1020930","Before","Australia",3
"GEN24_1020941","After","Singapore",2
"GEN24_1020941","Before","Singapore",2
"GEN24_1020954","After","England",1
"GEN24_1020956","Before","Australia",10
"GEN24_1020956","Before","Malaysia",1
"GEN24_1020957","After","Malaysia",1
"GEN24_1020957","Before","Malaysia",5
"GEN24_1020959","After","Cambodia",30
"GEN24_1020959","Before","Australia",11
"GEN24_1020959","Before","Malaysia",30
"GEN24_1021003","Before","Australia",4
"GEN24_1021022","After","Singapore",2
"GEN24_1021022","Before","United States of America",2
"GEN24_1021034","Before","Singapore",2
"GEN24_1021039","After","Singapore",2
"GEN24_1021056","After","New Caledonia",90
"GEN24_1021063","After","Australia",3
"GEN24_1021073","Before","Australia",1
"GEN24_1021096","Before","Singapore",3
"GEN24_1021098","Before","Singapore",1
"GEN24_1021101","After","Singapore",3
"GEN24_1021101","Before","Australia",1
"GEN24_1021101","Before","Singapore",1
"GEN24_1021114","After","Korea, Republic of",8
"GEN24_1021119","After","Australia",7
"GEN24_1021119","After","United States of America",2
"GEN24_1021126","Before","Singapore",3
"GEN24_1021131","After","Singapore",2
"GEN24_1021131","Before","Singapore",3
"GEN24_1021133","After","Singapore",3
"GEN24_1021133","Before","United States of America",4
"GEN24_1021136","After","Singapore",1
"GEN24_1021136","Before","Singapore",2
"GEN24_1021139","After","Australia",10
"GEN24_1021161","After","Australia",1
"GEN24_1021204","After","Canada",21
"GEN24_1021206","After","Australia",1
"GEN24_1021206","Before","Australia",1
"GEN24_1021207","Before","Australia",1
"GEN24_1021212","After","Australia",2
"GEN24_1021212","Before","Australia",14
"GEN24_1021233","Before","Australia",14
"GEN24_1021275","After","Australia",8
"GEN24_1021275","Before","Australia",8
"GEN24_1021292","Before","Australia",5
"GEN24_1021297","After","Australia",3
"GEN24_1021297","After","Indonesia",8
"GEN24_1021297","After","Malaysia",2
"GEN24_1021297","Before","Australia",3
"GEN24_1021297","Before","Indonesia",14
"GEN24_1021303","After","Australia",15
"GEN24_1021303","Before","Australia",2
"GEN24_1021303","Before","England",5
"GEN24_1021308","Before","Singapore",1
"GEN24_1021313","After","Singapore",1
"GEN24_1021313","Before","Singapore",1
"GEN24_1021314","Before","Switzerland",1
"GEN24_1021317","After","Singapore",3
"GEN24_1021356","Before","Australia",4
"GEN24_1021408","Before","Australia",15
"GEN24_1021419","After","Canada",70
"GEN24_1021419","After","United States of America",32
"GEN24_1021420","After","United States of America",1
"GEN24_1021420","Before","United States of America",1
"GEN24_1021434","Before","Australia",99
"GEN24_1021434","Before","Fiji",60
"GEN24_1021468","After","Singapore",2
"GEN24_1021488","After","Korea, Democratic People's Republic of",1
"GEN24_1021491","After","Korea, Republic of",1
"GEN24_1021492","After","Singapore",3
"GEN24_1021492","Before","Australia",3
"GEN24_1021495","After","Korea, Democratic People's Republic of",1
"GEN24_1021498","After","Korea, Democratic People's Republic of",1
"GEN24_1021501","After","Korea, Republic of",1
"GEN24_1021518","Before","Canada",3
"GEN24_1021518","Before","United States of America",20
"GEN24_1021521","Before","Fiji",9
"GEN24_1021521","Before","United States of America",3
"GEN24_1021540","After","Singapore",2
"GEN24_1021540","Before","Malaysia",2
"GEN24_1021542","Before","Singapore",1
"GEN24_1021552","Before","Canada",1
"GEN24_1021594","After","Samoa",6
"GEN24_1021594","Before","Samoa",6
"GEN24_1021614","After","Taiwan",2
"GEN24_1021616","Before","Singapore",5
"GEN24_1021657","After","Fiji",9
"GEN24_1021657","Before","Singapore",3
"GEN24_1021658","After","Fiji",9
"GEN24_1021658","Before","Singapore",3
"GEN24_1021686","After","Australia",1
"GEN24_1021686","Before","Australia",5
"GEN24_1021691","After","Singapore",3
"GEN24_1021691","Before","Australia",20
"GEN24_1021691","Before","Singapore",3
"GEN24_1021702","Before","Switzerland",10
"GEN24_1021712","After","United States of America",5
"GEN24_1021712","Before","Australia",27
"GEN24_1021716","Before","Australia",8
"GEN24_1021750","After","Australia",1
"GEN24_1021751","After","Australia",1
"GEN24_1021751","Before","Australia",1
"GEN24_1021757","After","Japan",7
"GEN24_1021757","Before","United States of America",7
"GEN24_1021769","After","Singapore",3
"GEN24_1021769","Before","Indonesia",3
"GEN24_1021769","Before","Singapore",8
"GEN24_1021773","Before","Singapore",2
"GEN24_1021776","Before","Australia",4
"GEN24_1021776","Before","Singapore",2
"GEN24_1021780","Before","Philippines",3
"GEN24_1021791","After","Singapore",2
"GEN24_1021791","Before","Cambodia",4
"GEN24_1021793","After","Singapore",1
"GEN24_1021815","Before","Australia",3
"GEN24_1021840","After","Australia",21
"GEN24_1021840","Before","Australia",42
"GEN24_1021847","Before","Singapore",1
"GEN24_1021858","Before","Australia",5
"GEN24_1021869","After","Australia",1
"GEN24_1021869","Before","Australia",1
"GEN24_1021871","Before","Scotland",6
"GEN24_1021925","After","Australia",3
"GEN24_1021925","After","Samoa",7
"GEN24_1021925","After","Switzerland",99
"GEN24_1021925","Before","Australia",10
"GEN24_1021932","After","United States of America",7
"GEN24_1021968","Before","Korea, Republic of",10
"GEN24_1021984","Before","Australia",8
"GEN24_1021984","Before","Fiji",5
"GEN24_1021985","Before","Canada",1
"GEN24_1021992","Before","Australia",2
"GEN24_1021994","After","Malaysia",4
"GEN24_1021994","Before","Malaysia",3
"GEN24_1022056","Before","England",10
"GEN24_1022063","After","Singapore",2
"GEN24_1022070","Before","Australia",22
"GEN24_1022072","After","Australia",45
"GEN24_1022075","Before","Australia",7
"GEN24_1022079","After","Fiji",7
"GEN24_1022082","After","Australia",14
"GEN24_1022099","Before","Viet Nam",9
"GEN24_1022104","After","Viet Nam",1
"GEN24_1022104","Before","Germany",1
"GEN24_1022104","Before","United States of America",1
"GEN24_1022107","Before","Australia",28
"GEN24_1022120","After","Australia",21
"GEN24_1022120","After","Hong Kong (Special Administrative Region)",5
"GEN24_1022120","Before","Singapore",7
"GEN24_1022127","After","Japan",19
"GEN24_1022139","After","Japan",7
"GEN24_1022139","After","Singapore",3
"GEN24_1022139","Before","Australia",20
"GEN24_1022142","After","Singapore",4
"GEN24_1022142","Before","Malaysia",4
"GEN24_1022153","Before","Singapore",2
"GEN24_1022156","Before","Singapore",1
"GEN24_1022159","Before","Australia",9
"GEN24_1022163","After","Singapore",2
"GEN24_1022163","Before","Singapore",3
"GEN24_1022196","After","Australia",20
"GEN24_1022202","After","Fiji",3
"GEN24_1022202","Before","Australia",15
"GEN24_1022203","Before","Australia",1
"GEN24_1022210","Before","Australia",3
"GEN24_1022260","After","Australia",2
"GEN24_1022260","Before","Qatar",1
"GEN24_1022265","After","Australia",30
"GEN24_1022265","Before","Australia",60
"GEN24_1022265","Before","Hong Kong (Special Administrative Region)",6
"GEN24_1022265","Before","Singapore",3
"GEN24_1022275","After","Australia",8
"GEN24_1022280","After","United States of America",4
"GEN24_1022280","Before","Singapore",4
"GEN24_1022289","After","Australia",7
"GEN24_1022289","Before","Canada",2
"GEN24_1022290","Before","United States of America",5
"GEN24_1022294","Before","Australia",98
"GEN24_1022298","Before","Australia",74
"GEN24_1022310","Before","Australia",2
"GEN24_1022320","After","Singapore",2
"GEN24_1022323","Before","Singapore",1
"GEN24_1022324","After","Singapore",3
"GEN24_1022324","Before","Singapore",4
"GEN24_1022327","After","Singapore",2
"GEN24_1022327","Before","Singapore",3
"GEN24_1022328","Before","Singapore",2
"GEN24_1022331","After","Singapore",3
"GEN24_1022333","After","Singapore",2
"GEN24_1022340","After","Singapore",4
"GEN24_1022340","Before","Singapore",2
"GEN24_1022345","After","Fiji",9
"GEN24_1022345","Before","Australia",77
"GEN24_1022357","After","Fiji",6
"GEN24_1022357","Before","Australia",8
"GEN24_1022365","Before","Singapore",1
"GEN24_1022398","After","Australia",60
"GEN24_1022398","Before","Australia",70
"GEN24_1022398","Before","Canada",5
"GEN24_1022402","After","Australia",4
"GEN24_1022440","After","Australia",10
"GEN24_1022481","After","Singapore",4
"GEN24_1022481","Before","Singapore",22
"GEN24_1022482","After","Korea, Republic of",1
"GEN24_1022485","After","Cook Islands",7
"GEN24_1022485","After","Korea, Republic of",1
"GEN24_1022489","After","Australia",1
"GEN24_1022494","After","Australia",2
"GEN24_1022494","Before","Australia",99
"GEN24_1022501","Before","Malaysia",2
"GEN24_1022509","After","Australia",10
"GEN24_1022520","After","Australia",8
"GEN24_1022520","Before","Australia",8
"GEN24_1022531","After","Australia",31
"GEN24_1022531","Before","French Polynesia",10
"GEN24_1022537","Before","Australia",25
"GEN24_1022544","After","Australia",2
"GEN24_1022557","After","Australia",10
"GEN24_1022571","After","Australia",30
"GEN24_1022607","After","Turkey",4
"GEN24_1022607","Before","Singapore",5
"GEN24_1022624","After","Singapore",2
"GEN24_1022624","Before","Singapore",2
"GEN24_1022629","After","Australia",9
"GEN24_1022629","Before","Australia",12
"GEN24_1022630","Before","Australia",10
"GEN24_1022633","After","Singapore",2
"GEN24_1022633","Before","Singapore",1
"GEN24_1022645","After","Australia",31
"GEN24_1022645","After","Fiji",8
"GEN24_1022646","Before","Singapore",4
"GEN24_1022646","Before","Thailand",5
"GEN24_1022646","Before","Viet Nam",6
"GEN24_1022655","After","French Polynesia",4
"GEN24_1022660","Before","French Polynesia",3
"GEN24_1022661","Before","French Polynesia",3
"GEN24_1022687","Before","Singapore",2
"GEN24_1022688","Before","Singapore",2
"GEN24_1022704","After","Australia",2
"GEN24_1022761","After","Australia",2
"GEN24_1022770","After","Australia",40
"GEN24_1022770","After","Cook Islands",8
"GEN24_1022770","After","Fiji",5
"GEN24_1022770","After","Samoa",8
"GEN24_1022770","After","Vanuatu",8
"GEN24_1022770","Before","Argentina",6
"GEN24_1022770","Before","Brazil",20
"GEN24_1022770","Before","Costa Rica",22
"GEN24_1022770","Before","Ecuador",8
"GEN24_1022770","Before","Peru",1
"GEN24_1022791","Before","Australia",8
"GEN24_1022792","After","Australia",60
"GEN24_1022792","After","Viet Nam",30
"GEN24_1022792","Before","Fiji",11
"GEN24_1022809","After","Kazakhstan",4
"GEN24_1022809","After","Kyrgyzstan",3
"GEN24_1022809","After","Tajikistan",3
"GEN24_1022809","After","Thailand",12
"GEN24_1022809","After","Uzbekistan",3
"GEN24_1022809","Before","Finland",4
"GEN24_1022809","Before","Pakistan",6
"GEN24_1022809","Before","Samoa",7
"GEN24_1022809","Before","Thailand",30
"GEN24_1022809","Before","Wallis and Futuna",5
"GEN24_1022810","After","Australia",2
"GEN24_1022810","Before","Australia",1
"GEN24_1022817","After","Australia",5
"GEN24_1022821","Before","Australia",20
"GEN24_1022837","Before","Australia",10
"GEN24_1022837","Before","China, People's Republic of",9
"GEN24_1022837","Before","Japan",9
"GEN24_1022837","Before","Thailand",8
"GEN24_1022849","After","Singapore",2
"GEN24_1022849","Before","Singapore",2
"GEN24_1022860","Before","Singapore",2
"GEN24_1022893","After","England",1
"GEN24_1022893","After","Malaysia",3
"GEN24_1022893","After","United Arab Emirates",3
"GEN24_1022893","Before","Australia",3
"GEN24_1022893","Before","Malaysia",4
"GEN24_1022893","Before","Singapore",3
"GEN24_1022893","Before","United Arab Emirates",3
"GEN24_1022896","Before","Malaysia",5
"GEN24_1022899","After","Cook Islands",5
"GEN24_1022899","Before","Singapore",2
"GEN24_1022903","After","Australia",1
"GEN24_1022903","Before","Australia",12
"GEN24_1022903","Before","South Africa",12
"GEN24_1022908","After","Australia",3
"GEN24_1022912","After","Australia",1
"GEN24_1022912","Before","Australia",3
"GEN24_1022926","Before","Australia",7
"GEN24_1022949","After","Canada",3
"GEN24_1022949","After","Cook Islands",7
"GEN24_1022949","Before","Singapore",3
"GEN24_1022957","After","Australia",4
"GEN24_1022982","After","Australia",3
"GEN24_1022982","Before","Australia",3
"GEN24_1023004","Before","Singapore",1
"GEN24_1023008","After","Germany",12
"GEN24_1023008","After","Maldives",9
"GEN24_1023008","After","Spain",14
"GEN24_1023008","After","Thailand",12
"GEN24_1023008","Before","Australia",21
"GEN24_1023008","Before","Costa Rica",30
"GEN24_1023008","Before","Spain",7
"GEN24_1023032","After","New Caledonia",1
"GEN24_1023033","After","New Caledonia",1
"GEN24_1023063","Before","Australia",3
"GEN24_1023069","Before","Singapore",1
"GEN24_1023083","Before","Korea, Democratic People's Republic of",1
"GEN24_1023083","Before","Korea, Republic of",1
"GEN24_1023089","After","Korea, Republic of",4
"GEN24_1023089","Before","United States of America",3
"GEN24_1023092","After","Germany",10
"GEN24_1023092","Before","United States of America",10
"GEN24_1023101","Before","Australia",3
"GEN24_1023104","Before","Australia",2
"GEN24_1023115","After","Singapore",3
"GEN24_1023115","Before","United States of America",2
"GEN24_1023120","After","Germany",1
"GEN24_1023120","After","Singapore",1
"GEN24_1023142","After","Australia",14
"GEN24_1023142","After","Fiji",7
"GEN24_1023142","After","Malaysia",2
"GEN24_1023142","After","Singapore",7
"GEN24_1023142","Before","Australia",14
"GEN24_1023142","Before","Fiji",7
"GEN24_1023142","Before","Malaysia",2
"GEN24_1023142","Before","Singapore",7
"GEN24_1023147","After","Malaysia",2
"GEN24_1023147","Before","Singapore",3
"GEN24_1023152","After","Australia",1
"GEN24_1023163","After","United States of America",2
"GEN24_1023163","Before","Fiji",2
"GEN24_1023163","Before","United States of America",6
"GEN24_1023172","After","Australia",7
"GEN24_1023176","Before","Australia",3
"GEN24_1023225","After","Taiwan",2
"GEN24_1023233","Before","Australia",14
"GEN24_1023233","Before","France",1
"GEN24_1023233","Before","Singapore",2
"GEN24_1023235","Before","Singapore",2
"GEN24_1023239","Before","Singapore",1
"GEN24_1023244","Before","Singapore",3
"GEN24_1023255","Before","Singapore",2
"GEN24_1023259","After","Singapore",4
"GEN24_1023263","After","Samoa",14
"GEN24_1023268","After","Fiji",4
"GEN24_1023268","After","Samoa",6
"GEN24_1023268","After","United States of America",8
"GEN24_1023268","Before","Singapore",2
"GEN24_1023284","After","Australia",1
"GEN24_1023286","After","Australia",20
"GEN24_1023290","After","Australia",20
"GEN24_1023290","Before","Australia",90
"GEN24_1023292","After","Australia",99
"GEN24_1023292","Before","Australia",99
"GEN24_1023296","Before","Canada",8
"GEN24_1023302","After","Australia",90
"GEN24_1023302","Before","Australia",70
"GEN24_1023307","After","Australia",48
"GEN24_1023311","After","Australia",5
"GEN24_1023311","Before","Australia",27
"GEN24_1023311","Before","United States of America",1
"GEN24_1023314","Before","Korea, Republic of",30
"GEN24_1023330","Before","Australia",11
"GEN24_1023349","Before","Malaysia",2
"GEN24_1023352","After","Singapore",1
"GEN24_1023352","Before","Singapore",2
"GEN24_1023353","After","Singapore",1
"GEN24_1023353","Before","United Arab Emirates",1
"GEN24_1023358","After","Canada",7
"GEN24_1023358","After","England",82
"GEN24_1023358","After","Singapore",8
"GEN24_1023358","After","Turkey",7
"GEN24_1023360","After","Thailand",2
"GEN24_1023360","Before","Thailand",3
"GEN24_1023368","After","Singapore",1
"GEN24_1023371","After","Singapore",2
"GEN24_1023371","Before","Singapore",3
"GEN24_1023399","After","Australia",21
"GEN24_1023399","After","Singapore",5
"GEN24_1023399","After","Viet Nam",12
"GEN24_1023424","After","Australia",8
"GEN24_1023424","Before","United Arab Emirates",3
"GEN24_1023441","Before","Australia",7
"GEN24_1023442","After","Australia",3
"GEN24_1023442","Before","Australia",50
"GEN24_1023489","After","Cook Islands",6
"GEN24_1023489","After","Singapore",2
"GEN24_1023489","Before","Australia",18
"GEN24_1023519","Before","Australia",10
"GEN24_1023536","After","Australia",10
"GEN24_1023551","After","Singapore",2
