response_id,mobility_hearing_even_if_using_a_hearing_device,mobility_remembering_or_concentrating,mobility_seeing_even_when_wearing_glasses,mobility_walking_or_climbing_stairs
GEN24_1021039,4,4,4,4
GEN24_1021048,4,4,4,4
GEN24_1021050,4,4,4,4
GEN24_1021052,4,4,4,4
GEN24_1021056,4,4,4,4
GEN24_1021061,4,4,4,4
GEN24_1021063,4,4,4,4
GEN24_1021067,4,4,4,4
GEN24_1021073,4,4,3,3
GEN24_1021077,4,4,4,4
GEN24_1021078,4,4,4,4
GEN24_1021079,4,4,4,4
GEN24_1021096,4,4,4,4
GEN24_1021098,4,4,4,4
GEN24_1021101,3,3,3,4
GEN24_1021114,4,4,4,3
GEN24_1021116,4,4,4,4
GEN24_1021117,4,4,4,4
GEN24_1021119,4,4,4,4
GEN24_1021126,3,4,4,4
GEN24_1021131,4,4,4,3
GEN24_1021133,3,4,4,3
GEN24_1021136,4,4,4,4
GEN24_1021139,4,4,4,4
GEN24_1021147,4,4,4,4
GEN24_1021151,4,4,4,4
GEN24_1021152,4,4,4,4
GEN24_1021161,4,4,4,4
GEN24_1021167,4,4,4,4
GEN24_1021173,4,4,4,4
GEN24_1021176,4,4,4,4
GEN24_1021180,4,4,4,4
GEN24_1021182,4,4,4,4
GEN24_1021187,4,4,4,4
GEN24_1021193,4,4,4,4
GEN24_1021194,4,4,4,4
GEN24_1021201,3,3,4,4
GEN24_1021204,4,4,4,4
GEN24_1021206,4,4,4,4
GEN24_1021207,4,4,4,4
GEN24_1021208,4,4,4,4
GEN24_1021212,3,4,3,4
GEN24_1021214,4,4,4,4
GEN24_1021218,4,4,4,4
GEN24_1021226,4,4,4,4
GEN24_1021227,4,4,4,4
GEN24_1021229,4,4,4,4
GEN24_1021232,4,4,4,4
GEN24_1021233,4,4,4,4
GEN24_1021240,4,4,4,4
GEN24_1021243,3,4,4,4
GEN24_1021248,4,4,4,4
GEN24_1021250,4,4,4,4
GEN24_1021257,4,4,4,4
GEN24_1021271,4,4,4,4
GEN24_1021273,4,4,4,4
GEN24_1021275,4,4,4,3
GEN24_1021278,4,4,4,4
GEN24_1021281,4,4,4,4
GEN24_1021287,4,4,4,4
GEN24_1021290,4,4,4,4
GEN24_1021292,4,4,4,4
GEN24_1021295,4,4,4,3
GEN24_1021296,4,3,4,4
GEN24_1021297,4,4,4,4
GEN24_1021300,4,4,4,4
GEN24_1021303,4,4,4,4
GEN24_1021308,4,4,4,4
GEN24_1021313,4,4,4,4
GEN24_1021314,4,4,4,4
GEN24_1021317,4,4,4,4
GEN24_1021321,4,4,4,4
GEN24_1021322,3,4,4,4
GEN24_1021324,4,4,4,4
GEN24_1021329,4,4,4,4
GEN24_1021330,4,3,4,3
GEN24_1021334,4,4,4,4
GEN24_1021344,3,4,4,3
GEN24_1021347,4,4,4,4
GEN24_1021348,4,4,4,4
GEN24_1021350,4,4,4,4
GEN24_1021352,4,4,4,4
GEN24_1021356,4,4,3,3
GEN24_1021362,4,4,4,4
GEN24_1021363,4,4,4,3
GEN24_1021365,3,4,4,3
GEN24_1021373,4,4,4,4
GEN24_1021383,3,2,4,4
GEN24_1021384,4,4,4,3
GEN24_1021396,4,4,3,4
GEN24_1021401,4,4,4,4
GEN24_1021403,4,4,4,4
GEN24_1021405,4,4,4,4
GEN24_1021406,4,4,4,4
GEN24_1021408,4,4,4,4
GEN24_1021409,4,4,4,4
GEN24_1021413,4,4,4,3
GEN24_1021419,4,4,4,4
GEN24_1021420,4,4,4,4
GEN24_1021428,4,4,4,4
GEN24_1021430,4,3,4,4
GEN24_1021434,4,4,4,4
GEN24_1021446,4,4,4,4
GEN24_1021460,4,4,4,4
GEN24_1021462,4,4,4,3
GEN24_1021468,4,4,3,4
GEN24_1021482,4,4,4,3
GEN24_1021485,4,4,4,4
GEN24_1021488,3,4,4,4
GEN24_1021491,4,4,4,4
GEN24_1021492,4,4,4,4
GEN24_1021495,4,4,4,3
GEN24_1021496,4,4,4,4
GEN24_1021498,4,4,4,4
GEN24_1021501,4,4,4,3
GEN24_1021505,4,4,4,4
GEN24_1021514,4,4,4,4
GEN24_1021516,4,4,4,4
GEN24_1021517,4,4,4,3
GEN24_1021518,4,4,4,4
GEN24_1021520,4,4,4,4
GEN24_1021521,4,1,4,4
GEN24_1021534,4,4,4,4
GEN24_1021539,4,4,4,3
GEN24_1021540,4,4,4,4
GEN24_1021542,3,4,4,4
GEN24_1021545,3,4,4,4
GEN24_1021546,4,4,4,4
GEN24_1021548,3,4,4,4
GEN24_1021552,4,4,4,4
GEN24_1021555,4,4,4,4
GEN24_1021558,4,4,4,4
GEN24_1021561,4,4,4,4
GEN24_1021563,4,4,4,4
GEN24_1021565,4,4,4,4
GEN24_1021567,4,4,4,4
GEN24_1021569,4,4,4,4
GEN24_1021574,4,4,4,4
GEN24_1021580,4,4,4,4
GEN24_1021586,4,4,4,3
GEN24_1021594,4,4,4,4
GEN24_1021601,4,4,4,4
GEN24_1021604,4,4,4,4
GEN24_1021607,4,4,4,4
GEN24_1021614,4,4,4,4
GEN24_1021616,4,4,4,4
GEN24_1021620,4,4,4,4
GEN24_1021636,3,4,3,4
GEN24_1021643,4,4,3,3
GEN24_1021644,4,4,4,3
GEN24_1021653,4,4,4,3
GEN24_1021657,4,4,4,4
GEN24_1021658,4,4,4,4
GEN24_1021666,4,4,4,4
GEN24_1021668,4,4,4,4
GEN24_1021672,4,4,4,4
GEN24_1021680,4,4,4,4
GEN24_1021686,4,4,4,4
GEN24_1021689,4,4,3,4
GEN24_1021691,4,4,4,4
GEN24_1021694,3,4,3,4
GEN24_1021702,4,4,4,4
GEN24_1021705,4,4,4,4
GEN24_1021708,4,4,4,4
GEN24_1021710,4,4,4,4
GEN24_1021712,4,4,4,4
GEN24_1021715,4,3,4,4
GEN24_1021716,4,4,4,4
GEN24_1021717,4,4,4,4
GEN24_1021719,4,4,4,4
GEN24_1021725,4,4,4,4
GEN24_1021729,3,3,3,3
GEN24_1021732,4,4,4,4
GEN24_1021739,4,4,4,4
GEN24_1021750,4,4,3,3
GEN24_1021751,4,4,4,4
GEN24_1021752,4,4,3,4
GEN24_1021757,4,4,4,4
GEN24_1021761,4,4,4,4
GEN24_1021766,4,4,4,4
GEN24_1021769,4,4,4,4
GEN24_1021773,3,4,4,4
GEN24_1021776,4,4,4,3
GEN24_1021780,4,4,4,4
GEN24_1021783,4,4,4,4
GEN24_1021791,4,2,4,3
GEN24_1021793,4,4,4,4
GEN24_1021795,4,4,4,4
GEN24_1021800,4,4,4,4
GEN24_1021806,4,4,4,4
GEN24_1021815,3,4,3,3
GEN24_1021821,4,4,4,3
GEN24_1021822,4,4,4,4
GEN24_1021823,4,4,4,4
GEN24_1021825,4,4,4,4
GEN24_1021826,3,4,4,4
GEN24_1021833,4,4,4,4
GEN24_1021840,4,4,4,4
GEN24_1021841,3,4,4,4
GEN24_1021846,4,4,4,4
GEN24_1021847,4,4,4,4
GEN24_1021851,4,4,4,4
GEN24_1021856,4,4,4,4
GEN24_1021858,4,4,4,4
GEN24_1021862,4,4,4,4
GEN24_1021869,4,4,4,4
GEN24_1021871,4,3,4,4
GEN24_1021874,4,4,4,4
GEN24_1021879,4,4,4,4
GEN24_1021882,4,4,4,4
GEN24_1021887,4,4,4,4
GEN24_1021892,4,4,4,4
GEN24_1021894,4,4,4,4
GEN24_1021897,4,4,4,4
GEN24_1021898,4,4,4,4
GEN24_1021901,4,4,4,4
GEN24_1021902,4,3,4,4
GEN24_1021909,3,3,4,3
GEN24_1021911,4,4,4,4
GEN24_1021913,4,4,4,4
GEN24_1021919,4,4,4,4
GEN24_1021925,4,4,4,4
GEN24_1021932,4,4,4,4
GEN24_1021942,4,4,4,4
GEN24_1021953,4,4,4,4
GEN24_1021964,4,4,4,3
GEN24_1021965,4,4,4,4
GEN24_1021968,4,4,4,4
GEN24_1021973,4,4,4,4
GEN24_1021982,4,4,4,4
GEN24_1021984,4,4,4,4
GEN24_1021985,3,4,4,4
GEN24_1021986,4,4,4,4
GEN24_1021989,4,4,4,4
GEN24_1021990,4,4,4,4
GEN24_1021992,4,4,4,4
GEN24_1021994,3,4,4,4
GEN24_1022000,4,4,4,4
GEN24_1022005,4,4,4,4
GEN24_1022006,4,4,4,4
GEN24_1022007,4,4,3,4
GEN24_1022010,4,4,4,4
GEN24_1022011,3,4,3,4
GEN24_1022016,4,4,4,4
GEN24_1022020,4,4,3,3
GEN24_1022026,4,4,4,4
GEN24_1022030,4,4,4,4
GEN24_1022033,4,4,4,4
GEN24_1022034,4,4,4,4
GEN24_1022036,4,4,4,4
GEN24_1022051,4,4,4,4
GEN24_1022056,4,4,4,4
GEN24_1022058,4,4,4,4
GEN24_1022062,4,4,4,4
GEN24_1022063,4,4,4,4
GEN24_1022066,4,4,4,4
GEN24_1022068,4,4,4,4
GEN24_1022070,4,4,4,4
GEN24_1022072,4,4,4,4
GEN24_1022075,4,4,4,4
GEN24_1022077,4,4,4,4
GEN24_1022079,3,3,4,3
GEN24_1022080,4,4,4,4
GEN24_1022082,4,4,4,4
GEN24_1022083,4,3,4,4
GEN24_1022088,4,4,4,2
GEN24_1022090,4,4,4,4
GEN24_1022094,4,4,4,4
GEN24_1022095,4,4,4,4
GEN24_1022099,4,4,4,4
GEN24_1022100,4,4,4,4
GEN24_1022104,4,4,4,4
GEN24_1022107,4,4,4,4
GEN24_1022113,4,4,4,4
GEN24_1022118,4,4,4,4
GEN24_1022120,4,3,4,4
GEN24_1022127,4,4,4,4
GEN24_1022135,4,4,4,4
GEN24_1022139,4,4,4,4
GEN24_1022142,4,4,4,4
GEN24_1022153,4,4,4,4
GEN24_1022154,4,3,3,4
GEN24_1022156,4,4,4,4
GEN24_1022159,4,4,4,3
GEN24_1022163,4,4,4,4
GEN24_1022165,4,4,4,4
GEN24_1022171,4,4,4,4
GEN24_1022175,4,4,4,4
GEN24_1022180,4,4,4,4
GEN24_1022181,4,4,4,4
GEN24_1022183,4,4,4,4
GEN24_1022186,4,4,4,4
GEN24_1022192,4,4,4,3
GEN24_1022193,4,4,4,4
GEN24_1022195,4,4,4,4
GEN24_1022196,4,4,4,4
GEN24_1022197,4,4,4,4
GEN24_1022202,4,4,4,4
GEN24_1022203,4,4,4,4
GEN24_1022206,4,4,4,4
GEN24_1022208,4,4,4,4
GEN24_1022210,4,2,4,4
GEN24_1022214,4,4,4,4
GEN24_1022219,4,4,4,4
GEN24_1022220,4,4,4,4
GEN24_1022224,4,4,4,4
GEN24_1022227,4,4,4,4
GEN24_1022235,4,4,4,4
GEN24_1022238,4,4,4,4
GEN24_1022244,4,4,4,3
GEN24_1022246,3,4,4,4
GEN24_1022247,4,4,4,3
GEN24_1022248,4,4,3,4
GEN24_1022250,4,4,4,4
GEN24_1022254,4,4,4,3
GEN24_1022260,3,4,4,4
GEN24_1022265,4,4,4,4
GEN24_1022275,4,4,4,3
GEN24_1022280,4,4,4,4
GEN24_1022281,4,4,4,4
GEN24_1022287,4,4,4,4
GEN24_1022288,4,4,4,4
GEN24_1022289,4,4,4,4
GEN24_1022290,4,4,4,4
GEN24_1022293,4,3,4,4
GEN24_1022294,4,4,4,3
GEN24_1022298,4,4,4,4
GEN24_1022300,4,4,4,4
GEN24_1022306,4,4,4,4
GEN24_1022310,4,4,4,4
GEN24_1022313,4,4,4,4
GEN24_1022318,4,4,4,4
GEN24_1022320,4,4,4,4
GEN24_1022322,4,4,4,4
GEN24_1022323,4,4,4,4
GEN24_1022324,4,4,4,4
GEN24_1022327,4,4,4,4
GEN24_1022328,3,4,4,4
GEN24_1022330,4,4,4,4
GEN24_1022331,4,4,4,4
GEN24_1022333,4,4,4,4
GEN24_1022334,4,4,4,4
GEN24_1022335,4,4,3,4
GEN24_1022339,4,4,4,4
GEN24_1022340,4,4,4,3
GEN24_1022345,4,4,4,4
GEN24_1022357,4,4,4,4
GEN24_1022358,4,4,4,4
GEN24_1022365,4,4,4,4
GEN24_1022377,4,4,4,4
GEN24_1022386,4,4,4,4
GEN24_1022388,4,4,4,4
GEN24_1022398,4,3,4,3
GEN24_1022402,4,4,4,4
GEN24_1022404,4,4,4,4
GEN24_1022411,4,4,4,4
GEN24_1022415,4,4,4,4
GEN24_1022418,4,3,3,4
GEN24_1022422,4,4,4,4
GEN24_1022423,4,4,4,4
GEN24_1022424,4,4,4,4
GEN24_1022425,4,4,3,4
GEN24_1022426,4,4,4,4
GEN24_1022436,4,4,4,4
GEN24_1022437,4,4,4,4
GEN24_1022438,3,4,4,3
GEN24_1022440,4,4,4,4
GEN24_1022442,4,4,4,4
GEN24_1022443,4,4,4,4
GEN24_1022460,4,4,4,3
GEN24_1022462,4,4,4,4
GEN24_1022463,3,4,3,4
GEN24_1022466,4,4,4,4
GEN24_1022468,4,4,4,4
GEN24_1022476,4,4,4,4
GEN24_1022477,4,4,4,4
GEN24_1022480,4,4,4,4
GEN24_1022481,4,4,4,4
GEN24_1022482,4,4,4,4
GEN24_1022484,4,4,4,4
GEN24_1022485,4,4,4,4
GEN24_1022489,4,4,4,4
GEN24_1022491,3,4,4,4
GEN24_1022494,4,4,4,4
GEN24_1022500,4,4,4,4
GEN24_1022501,4,4,4,4
GEN24_1022503,4,4,4,4
GEN24_1022509,4,4,4,3
GEN24_1022510,4,4,4,4
GEN24_1022511,4,4,4,4
GEN24_1022513,4,4,4,3
GEN24_1022515,4,4,4,4
GEN24_1022519,4,4,3,4
GEN24_1022520,4,4,4,4
GEN24_1022522,4,4,4,4
GEN24_1022523,4,4,4,4
GEN24_1022528,4,4,3,3
GEN24_1022531,4,4,4,4
GEN24_1022537,4,3,4,4
GEN24_1022543,4,4,3,4
GEN24_1022544,4,4,4,4
GEN24_1022545,4,4,4,3
GEN24_1022547,4,4,4,4
GEN24_1022549,3,4,4,4
GEN24_1022554,4,4,4,4
GEN24_1022555,4,4,4,4
GEN24_1022556,4,4,4,4
GEN24_1022557,4,4,3,3
GEN24_1022558,3,4,4,4
GEN24_1022562,4,2,4,3
GEN24_1022563,4,4,4,4
GEN24_1022566,4,4,4,4
GEN24_1022568,4,4,4,4
GEN24_1022571,4,4,4,4
GEN24_1022577,4,4,4,4
GEN24_1022582,4,4,4,4
GEN24_1022590,4,4,4,4
GEN24_1022605,4,4,4,4
GEN24_1022607,4,4,4,4
GEN24_1022618,4,4,4,4
GEN24_1022620,4,4,4,4
GEN24_1022622,4,4,4,4
GEN24_1022624,4,4,4,3
GEN24_1022626,4,4,4,4
GEN24_1022629,4,4,4,4
GEN24_1022630,4,4,4,4
GEN24_1022633,4,4,4,4
GEN24_1022645,4,4,4,4
GEN24_1022646,2,4,4,4
GEN24_1022647,3,4,4,4
GEN24_1022655,4,4,4,4
GEN24_1022660,4,4,4,4
GEN24_1022661,4,4,4,4
GEN24_1022681,4,4,4,4
GEN24_1022684,4,4,4,4
GEN24_1022687,4,4,4,4
GEN24_1022688,3,4,4,4
GEN24_1022701,4,4,4,4
GEN24_1022704,4,4,4,4
GEN24_1022714,4,4,4,4
GEN24_1022718,3,4,4,4
GEN24_1022723,4,4,4,4
GEN24_1022726,4,4,4,4
GEN24_1022727,4,4,4,4
GEN24_1022729,4,4,4,4
GEN24_1022731,4,4,4,4
GEN24_1022732,4,4,4,4
GEN24_1022734,4,4,4,4
GEN24_1022736,3,4,3,4
GEN24_1022738,4,4,4,4
GEN24_1022739,4,4,4,4
GEN24_1022740,4,4,4,4
GEN24_1022742,4,4,4,4
GEN24_1022747,4,4,4,4
GEN24_1022752,4,4,4,4
GEN24_1022755,4,4,4,4
GEN24_1022758,3,4,4,4
GEN24_1022761,4,4,4,4
GEN24_1022770,4,4,4,3
GEN24_1022772,4,4,4,4
GEN24_1022775,4,4,4,4
GEN24_1022782,4,4,4,4
GEN24_1022783,4,4,3,4
GEN24_1022786,4,4,4,4
GEN24_1022787,4,4,4,3
GEN24_1022789,3,4,4,4
GEN24_1022790,4,3,3,4
GEN24_1022791,4,4,4,4
GEN24_1022792,4,3,4,4
GEN24_1022795,4,4,4,3
GEN24_1022804,4,4,4,4
GEN24_1022805,4,4,4,4
GEN24_1022808,4,4,4,4
GEN24_1022809,4,4,4,4
GEN24_1022810,4,4,4,3
GEN24_1022813,4,4,4,4
GEN24_1022817,4,3,4,3
GEN24_1022819,4,4,4,4
GEN24_1022821,4,3,4,4
GEN24_1022833,4,4,4,4
GEN24_1022837,4,4,4,4
GEN24_1022839,4,4,3,4
GEN24_1022846,4,4,4,4
GEN24_1022849,4,4,4,4
GEN24_1022854,4,4,4,4
GEN24_1022858,4,4,3,4
GEN24_1022860,4,3,4,4
GEN24_1022867,4,4,4,4
GEN24_1022868,4,4,3,4
GEN24_1022869,4,4,4,4
GEN24_1022887,4,4,4,4
GEN24_1022888,4,4,4,4
GEN24_1022892,4,4,4,4
GEN24_1022893,4,4,4,3
GEN24_1022896,3,4,4,4
GEN24_1022899,4,4,4,4
GEN24_1022901,4,4,4,4
GEN24_1022903,4,4,4,4
GEN24_1022906,4,4,4,4
GEN24_1022907,4,4,4,4
GEN24_1022908,4,4,4,4
GEN24_1022912,4,4,3,4
GEN24_1022914,4,4,4,4
GEN24_1022918,4,4,4,4
GEN24_1022921,4,4,4,4
GEN24_1022926,4,3,4,4
GEN24_1022931,4,4,4,4
GEN24_1022933,4,4,4,4
GEN24_1022938,4,4,4,4
GEN24_1022940,4,4,4,4
GEN24_1022946,4,4,4,4
GEN24_1022948,3,4,4,3
GEN24_1022949,4,4,3,4
GEN24_1022952,4,4,4,4
GEN24_1022955,4,4,4,4
GEN24_1022957,4,4,4,4
GEN24_1022974,4,4,4,4
GEN24_1022980,4,4,3,2
GEN24_1022982,4,4,3,4
GEN24_1023004,4,4,4,4
GEN24_1023007,4,4,4,4
GEN24_1023008,4,4,4,4
GEN24_1023015,4,4,4,4
GEN24_1023024,4,4,4,3
GEN24_1023032,3,3,3,3
GEN24_1023033,4,4,4,4
GEN24_1023034,4,4,4,4
GEN24_1023039,4,4,4,3
GEN24_1023040,4,3,4,4
GEN24_1023044,4,4,4,4
GEN24_1023050,4,4,4,3
GEN24_1023051,4,4,4,4
GEN24_1023057,3,4,3,4
GEN24_1023059,4,4,4,4
GEN24_1023062,4,4,4,4
GEN24_1023063,4,4,4,4
GEN24_1023066,4,4,4,4
GEN24_1023069,4,4,4,4
GEN24_1023075,4,4,4,4
GEN24_1023083,4,4,4,4
GEN24_1023089,4,4,3,4
GEN24_1023092,4,4,4,4
GEN24_1023101,3,4,4,3
GEN24_1023104,3,4,4,3
GEN24_1023110,4,4,4,4
GEN24_1023115,4,4,4,4
GEN24_1023120,4,4,4,4
GEN24_1023121,4,4,4,4
GEN24_1023133,3,4,4,3
GEN24_1023142,4,4,4,3
GEN24_1023146,4,4,4,4
GEN24_1023147,4,4,4,4
GEN24_1023149,4,4,4,4
GEN24_1023152,4,4,4,4
GEN24_1023154,4,4,4,4
GEN24_1023158,4,4,4,4
GEN24_1023159,4,4,4,4
GEN24_1023162,4,4,4,4
GEN24_1023163,4,4,4,4
GEN24_1023166,4,4,4,4
GEN24_1023167,4,4,4,4
GEN24_1023172,4,4,4,3
GEN24_1023176,4,4,4,3
GEN24_1023180,4,4,4,4
GEN24_1023206,4,4,4,4
GEN24_1023220,4,4,4,4
GEN24_1023223,4,4,4,4
GEN24_1023225,3,4,3,3
GEN24_1023233,3,4,4,3
GEN24_1023235,4,4,4,4
GEN24_1023239,4,4,4,4
GEN24_1023241,4,3,4,4
GEN24_1023244,3,4,4,4
GEN24_1023246,4,3,4,4
GEN24_1023248,4,4,4,4
GEN24_1023255,4,4,4,4
GEN24_1023259,4,4,4,4
GEN24_1023263,4,4,4,4
GEN24_1023268,4,4,4,4
GEN24_1023283,4,4,4,4
GEN24_1023284,4,4,4,4
GEN24_1023286,4,4,3,4
GEN24_1023288,4,4,4,3
GEN24_1023290,4,4,4,3
GEN24_1023292,4,4,4,4
GEN24_1023296,4,4,4,4
GEN24_1023302,4,4,4,4
GEN24_1023307,4,4,4,3
GEN24_1023311,4,4,4,3
GEN24_1023314,4,4,4,4
GEN24_1023321,4,4,4,4
GEN24_1023330,4,4,4,4
GEN24_1023339,4,4,4,4
GEN24_1023344,4,4,4,4
GEN24_1023349,4,4,4,4
GEN24_1023350,4,4,4,4
GEN24_1023352,4,4,4,4
GEN24_1023353,4,4,4,4
GEN24_1023358,4,4,4,4
GEN24_1023359,4,4,4,4
GEN24_1023360,4,4,4,4
GEN24_1023361,4,4,4,4
GEN24_1023363,4,4,4,4
GEN24_1023367,4,3,3,4
GEN24_1023368,4,4,4,4
GEN24_1023369,4,4,4,4
GEN24_1023371,4,4,4,4
GEN24_1023397,4,4,4,4
GEN24_1023399,4,4,4,4
GEN24_1023400,4,4,4,4
GEN24_1023402,4,4,4,4
GEN24_1023405,3,4,4,4
GEN24_1023409,3,3,3,3
GEN24_1023417,4,3,4,4
GEN24_1023419,4,4,3,4
GEN24_1023420,4,4,4,4
GEN24_1023422,4,4,4,4
GEN24_1023424,4,4,4,4
GEN24_1023425,4,4,4,4
GEN24_1023428,4,4,4,4
GEN24_1023429,4,4,4,4
GEN24_1023441,4,4,4,3
GEN24_1023442,4,3,4,4
GEN24_1023452,4,4,4,4
GEN24_1023461,4,4,4,4
GEN24_1023482,4,4,4,4
GEN24_1023489,4,4,4,4
GEN24_1023500,4,4,4,4
GEN24_1023507,4,4,3,4
GEN24_1023509,4,4,4,4
GEN24_1023519,3,4,4,4
GEN24_1023520,4,4,4,4
GEN24_1023526,4,4,4,4
GEN24_1023536,4,4,4,4
GEN24_1023551,4,4,4,4
GEN24_1023559,4,4,4,4
GEN24_1023564,4,4,4,4
GEN24_1023566,4,4,4,3
GEN24_1023569,4,4,4,4
GEN24_1023577,4,4,4,4
GEN24_1023580,4,4,4,4
GEN24_1023581,3,4,3,4
GEN24_1023586,4,4,4,4
GEN24_1023591,4,4,4,4
GEN24_1023597,4,4,4,4
GEN24_1023598,4,4,4,4
GEN24_1023601,4,4,3,4
GEN24_1023602,4,4,4,4
GEN24_1023603,4,4,4,4
GEN24_1023604,4,4,4,4
GEN24_1023605,4,4,4,4
GEN24_1023606,4,4,4,4
GEN24_1023607,4,4,4,4
GEN24_1023615,4,4,4,4
GEN24_1023616,4,4,4,4
GEN24_1023618,4,4,4,4
GEN24_1023622,3,4,4,4
GEN24_1023623,4,4,4,4
GEN24_1023624,4,4,4,4
GEN24_1023625,3,3,3,4
GEN24_1023628,4,3,3,4
GEN24_1023632,4,4,4,4
GEN24_1023634,4,4,4,4
GEN24_1023635,4,4,4,4
GEN24_1023636,4,4,4,4
GEN24_1023639,4,3,4,3
GEN24_1023642,4,4,4,4
GEN24_1023644,4,4,4,4
GEN24_1023647,4,4,4,4
GEN24_1023649,4,4,4,4
GEN24_1023650,3,4,4,4
GEN24_1023653,4,4,4,4
GEN24_1023654,3,4,4,4
GEN24_1023657,4,4,4,4
GEN24_1023658,4,4,4,4
GEN24_1023662,4,4,3,4
GEN24_1023678,4,3,4,4
GEN24_1023684,4,4,4,4
GEN24_1023689,4,4,4,4
GEN24_1023700,4,4,4,4
GEN24_1023716,3,2,3,2
GEN24_1023719,4,4,4,4
GEN24_1023720,4,4,4,4
GEN24_1023728,4,4,4,4
GEN24_1023733,4,4,4,4
GEN24_1023734,4,3,4,4
GEN24_1023761,4,4,4,4
GEN24_1023762,4,4,4,4
GEN24_1023766,4,4,4,4
GEN24_1023775,4,4,4,4
GEN24_1023776,4,4,4,4
GEN24_1023777,4,4,4,4
GEN24_1023784,4,4,4,3
GEN24_1023785,4,4,4,4
GEN24_1023796,4,4,4,4
GEN24_1023799,4,4,4,4
GEN24_1023800,4,4,4,4
GEN24_1023801,4,4,4,3
GEN24_1023810,4,4,4,4
GEN24_1023812,4,3,3,4
GEN24_1023818,4,4,4,4
GEN24_1023820,4,4,4,4
GEN24_1023821,4,4,4,4
GEN24_1023822,4,4,4,4
GEN24_1023823,4,4,4,4
GEN24_1023824,4,4,4,3
GEN24_1023826,4,4,4,4
GEN24_1023827,4,4,4,4
GEN24_1023828,4,4,4,4
GEN24_1023830,4,4,4,4
GEN24_1023834,4,4,4,4
GEN24_1023837,4,4,4,4
GEN24_1023838,4,4,4,4
GEN24_1023841,4,4,4,4
GEN24_1023849,4,4,4,4
GEN24_1023851,4,3,4,4
GEN24_1023855,4,4,4,4
GEN24_1023860,4,4,4,4
GEN24_1023861,4,4,4,4
GEN24_1023871,4,4,4,3
GEN24_1023872,4,4,4,4
GEN24_1023880,4,4,4,4
GEN24_1023884,4,4,4,4
GEN24_1023886,3,4,3,4
GEN24_1023888,4,4,4,3
GEN24_1023892,4,4,4,4
GEN24_1023895,4,3,4,3
GEN24_1023897,4,4,4,4
GEN24_1023898,4,4,4,4
GEN24_1023899,4,3,3,4
GEN24_1023902,4,4,3,4
GEN24_1023903,3,4,4,4
GEN24_1023905,4,4,4,4
GEN24_1023908,4,4,4,4
GEN24_1023909,4,3,4,3
GEN24_1023911,4,4,4,4
GEN24_1023915,4,4,4,4
GEN24_1023918,4,4,4,4
GEN24_1023922,3,4,3,4
GEN24_1023923,4,4,4,4
GEN24_1023934,3,4,4,4
GEN24_1023935,3,4,4,3
GEN24_1023936,4,4,4,4
GEN24_1023940,4,4,4,4
GEN24_1023943,4,4,4,3
GEN24_1023949,4,4,4,4
GEN24_1023954,4,4,4,4
GEN24_1023955,4,4,4,3
GEN24_1023959,4,4,4,4
GEN24_1023961,4,4,4,4
GEN24_1023962,2,2,2,2
GEN24_1023963,4,4,4,3
GEN24_1023969,4,4,4,4
GEN24_1023970,4,4,4,4
GEN24_1023972,4,4,4,3
GEN24_1023978,4,4,4,4
GEN24_1023980,4,4,4,4
GEN24_1023988,4,4,4,4
GEN24_1023989,3,3,3,3
GEN24_1023991,4,3,3,4
GEN24_1023992,4,4,4,4
GEN24_1023997,4,4,4,4
GEN24_1023999,4,4,4,4
GEN24_1024001,4,4,4,4
GEN24_1024012,4,4,4,4
GEN24_1024013,4,4,4,4
GEN24_1024025,4,4,4,4
GEN24_1024033,4,4,4,4
GEN24_1024037,4,4,4,4
GEN24_1024045,4,4,4,4
GEN24_1024050,4,4,4,4
GEN24_1024056,2,4,3,4
GEN24_1024064,4,4,4,4
GEN24_1024068,4,4,4,4
GEN24_1024077,4,4,4,4
GEN24_1024078,4,4,4,4
GEN24_1024080,4,4,4,4
GEN24_1024081,4,4,4,4
GEN24_1024083,4,4,3,3
GEN24_1024086,4,4,4,4
GEN24_1024091,4,4,4,4
GEN24_1024092,4,4,4,4
GEN24_1024095,4,4,4,4
GEN24_1024098,4,4,4,4
GEN24_1024103,4,3,4,3
GEN24_1024108,4,4,4,4
GEN24_1024109,4,3,4,4
GEN24_1024116,4,4,4,4
GEN24_1024119,4,4,4,4
GEN24_1024123,4,4,4,4
GEN24_1024129,4,4,4,4
GEN24_1024135,4,3,3,3
GEN24_1024136,4,4,4,4
GEN24_1024139,4,4,4,4
GEN24_1024145,4,4,4,4
GEN24_1024147,4,4,4,4
GEN24_1024151,4,4,4,4
GEN24_1024152,4,4,4,4
GEN24_1024153,4,4,4,4
GEN24_1024155,4,4,4,3
GEN24_1024156,4,4,4,4
GEN24_1024157,3,4,3,4
GEN24_1024160,4,4,4,4
GEN24_1024161,4,4,4,4
GEN24_1024167,4,4,4,4
GEN24_1024173,4,3,3,4
GEN24_1024182,4,4,4,3
GEN24_1024184,4,4,4,4
GEN24_1024192,4,4,4,4
GEN24_1024197,4,4,4,4
GEN24_1024198,4,4,4,4
GEN24_1024199,4,4,4,4
GEN24_1024207,4,4,4,4
GEN24_1024208,4,4,4,4
GEN24_1024210,4,4,4,4
GEN24_1024211,4,4,4,4
GEN24_1024213,4,4,4,2
GEN24_1024215,4,4,4,4
