response_id,other_countries_visited_other_countries,other_countries_no_countries_visited,other_countries_visited_before,other_countries_visited_after
GEN24_1070480,1,1,1,0
GEN24_1070493,1,1,1,0
GEN24_1070509,1,1,1,0
GEN24_1070517,1,1,1,0
GEN24_1070518,1,1,0,1
GEN24_1070547,1,1,1,1
GEN24_1070565,1,3,1,1
GEN24_1070574,1,2,1,0
GEN24_1070591,1,1,1,0
GEN24_1070615,1,3,1,0
GEN24_1070619,1,1,1,1
GEN24_1070645,1,1,1,0
GEN24_1070646,1,1,0,1
GEN24_1070674,1,1,1,1
GEN24_1070690,1,1,1,0
GEN24_1070715,1,4,1,1
GEN24_1070737,1,1,1,1
GEN24_1070752,1,1,1,0
GEN24_1070753,1,2,1,0
GEN24_1070769,1,1,1,0
GEN24_1070785,1,1,1,1
GEN24_1070792,1,1,0,1
GEN24_1070801,1,1,1,0
GEN24_1070820,1,2,1,0
GEN24_1070842,1,1,0,1
GEN24_1070897,1,1,1,0
GEN24_1070943,1,2,1,1
GEN24_1071002,1,2,1,1
GEN24_1071018,1,1,1,0
GEN24_1071058,1,1,0,1
GEN24_1071105,1,1,1,1
GEN24_1071115,1,1,1,1
GEN24_1071123,1,1,1,1
GEN24_1071134,1,1,0,1
GEN24_1071141,1,1,1,0
GEN24_1071152,1,1,1,0
GEN24_1071157,1,1,1,0
GEN24_1071174,1,2,1,1
GEN24_1071191,1,1,1,1
GEN24_1071210,1,1,1,0
GEN24_1071236,1,1,0,1
GEN24_1071271,1,2,1,1
GEN24_1071340,1,1,1,0
GEN24_1071379,1,1,0,1
GEN24_1071394,1,6,1,1
GEN24_1071428,1,1,0,1
GEN24_1071440,1,1,1,0
GEN24_1071443,1,1,1,0
GEN24_1071466,1,1,1,1
GEN24_1071474,1,2,1,1
GEN24_1071479,1,4,0,1
GEN24_1071488,1,1,1,0
GEN24_1071515,1,1,1,0
GEN24_1071521,1,1,1,0
GEN24_1071532,1,2,0,1
GEN24_1071536,1,1,0,1
GEN24_1071538,1,1,0,1
GEN24_1071547,1,2,1,1
GEN24_1071580,1,2,1,0
GEN24_1071591,1,1,0,1
GEN24_1071604,1,1,1,0
GEN24_1071645,1,1,0,1
GEN24_1071696,1,1,1,1
GEN24_1071717,1,1,0,1
GEN24_1071744,1,1,1,0
GEN24_1071758,1,1,1,0
GEN24_1071761,1,1,1,1
GEN24_1071766,1,1,1,0
GEN24_1071776,1,3,1,0
GEN24_1071789,1,2,1,1
GEN24_1071795,1,1,1,0
GEN24_1071831,1,1,1,1
GEN24_1071839,1,1,0,1
GEN24_1071841,1,1,0,1
GEN24_1071907,1,6,1,1
GEN24_1071913,1,1,0,1
GEN24_1071914,1,1,1,1
GEN24_1071942,1,1,1,0
GEN24_1071956,1,1,1,1
GEN24_1071984,1,5,1,1
GEN24_1072004,1,1,1,1
GEN24_1072035,1,1,1,0
GEN24_1072073,1,2,1,0
GEN24_1072099,1,1,1,1
GEN24_1072141,1,1,1,0
GEN24_1072146,1,1,1,1
GEN24_1072163,1,1,1,0
GEN24_1072174,1,1,1,1
GEN24_1072180,1,1,1,1
GEN24_1072189,1,2,1,1
GEN24_1072217,1,1,1,1
GEN24_1072273,1,3,1,0
GEN24_1072281,1,1,0,1
GEN24_1072282,1,1,0,1
GEN24_1072283,1,1,0,1
GEN24_1072287,1,1,1,1
GEN24_1072312,1,1,1,0
GEN24_1072324,1,1,1,0
GEN24_1072328,1,1,0,1
GEN24_1072343,1,1,1,1
GEN24_1072345,1,1,1,1
GEN24_1072355,1,2,1,1
GEN24_1072368,1,2,1,0
GEN24_1072380,1,4,1,1
GEN24_1072433,1,2,0,1
GEN24_1072439,1,1,0,1
GEN24_1072441,1,1,0,1
GEN24_1072453,1,1,0,1
GEN24_1072456,1,1,0,1
GEN24_1072462,1,1,1,1
GEN24_1072514,1,1,1,0
GEN24_1072517,1,1,1,1
GEN24_1072543,1,1,1,1
GEN24_1072578,1,1,0,1
GEN24_1072644,1,1,1,0
GEN24_1072714,1,3,1,0
GEN24_1072723,1,1,1,0
GEN24_1072725,1,5,1,0
GEN24_1072737,1,1,1,0
GEN24_1072808,1,1,1,0
GEN24_1072830,1,1,1,0
GEN24_1072831,1,3,1,1
GEN24_1072872,1,4,1,0
GEN24_1072882,1,5,1,0
GEN24_1072894,1,1,1,1
GEN24_1072932,1,1,0,1
GEN24_1072968,1,3,1,1
GEN24_1072970,1,3,1,1
GEN24_1072986,1,1,1,1
GEN24_1073022,1,2,1,1
GEN24_1073039,1,1,0,1
GEN24_1073058,1,1,1,0
GEN24_1073059,1,2,1,1
GEN24_1073066,1,1,0,1
GEN24_1073091,1,2,1,1
GEN24_1073170,1,1,0,1
GEN24_1073171,1,1,1,0
GEN24_1073181,1,2,1,1
GEN24_1073187,1,1,1,1
GEN24_1073230,1,1,1,0
GEN24_1073281,1,1,1,0
GEN24_1073299,1,2,1,1
GEN24_1073309,1,1,1,0
GEN24_1073314,1,1,0,1
GEN24_1073318,1,1,1,0
GEN24_1073367,1,1,1,1
GEN24_1073374,1,1,1,0
GEN24_1073382,1,1,0,1
GEN24_1073383,1,1,1,1
GEN24_1073385,1,1,1,0
GEN24_1073392,1,1,0,1
GEN24_1073393,1,2,1,1
GEN24_1073492,1,1,1,1
GEN24_1073521,1,1,1,0
GEN24_1073529,1,1,1,0
GEN24_1073560,1,4,1,0
GEN24_1073569,1,1,1,1
GEN24_1073589,1,1,1,0
GEN24_1073636,1,1,1,0
GEN24_1073639,1,1,1,0
GEN24_1073670,1,1,0,1
GEN24_1073671,1,1,1,0
GEN24_1073722,1,1,0,1
GEN24_1073929,1,1,1,1
GEN24_1074025,1,1,1,1
GEN24_1074145,1,1,0,1
GEN24_1074224,1,1,1,1
GEN24_1074241,1,1,0,1
GEN24_1074242,1,1,1,0
GEN24_1074246,1,3,1,1
GEN24_1074265,1,1,0,1
GEN24_1074268,1,1,0,1
GEN24_1074289,1,1,1,1
GEN24_1074296,1,1,1,1
GEN24_1074304,1,1,1,1
GEN24_1074318,1,1,1,0
GEN24_1074333,1,1,1,0
GEN24_1074355,1,2,1,1
GEN24_1074370,1,1,1,0
GEN24_1074388,1,1,1,0
GEN24_1074391,1,4,1,1
GEN24_1074398,1,1,1,0
GEN24_1074401,1,1,1,0
GEN24_1074438,1,1,1,0
GEN24_1074455,1,1,1,1
GEN24_1074514,1,1,1,0
GEN24_1074566,1,1,1,0
GEN24_1074581,1,1,0,1
GEN24_1074651,1,1,0,1
GEN24_1074701,1,1,1,0
GEN24_1074713,1,2,1,1
GEN24_1074726,1,1,1,0
GEN24_1074736,1,3,1,1
GEN24_1074746,1,1,1,0
GEN24_1074765,1,2,1,0
GEN24_1074767,1,1,1,1
GEN24_1074820,1,1,0,1
GEN24_1074914,1,1,0,1
GEN24_1074957,1,1,1,0
GEN24_1074972,1,2,1,0
GEN24_1075040,1,3,1,1
GEN24_1075074,1,4,1,1
GEN24_1075091,1,1,1,0
GEN24_1075120,1,4,1,0
GEN24_1075128,1,1,1,0
GEN24_1075201,1,1,0,1
GEN24_1075224,1,1,0,1
GEN24_1075266,1,1,1,1
GEN24_1075272,1,2,1,1
GEN24_1075276,1,1,1,0
GEN24_1075301,1,1,1,0
GEN24_1075305,1,1,1,1
GEN24_1075327,1,1,1,1
GEN24_1075343,1,1,1,0
GEN24_1075344,1,1,1,0
GEN24_1075346,1,1,1,0
GEN24_1075360,1,1,1,1
GEN24_1075364,1,1,1,0
GEN24_1075384,1,4,1,1
GEN24_1075403,1,1,0,1
GEN24_1075431,1,2,1,1
GEN24_1075438,1,1,0,1
GEN24_1075464,1,1,1,1
GEN24_1075564,1,2,1,1
GEN24_1075594,1,1,1,0
GEN24_1075618,1,3,1,0
GEN24_1075701,1,1,1,0
GEN24_1075725,1,3,1,1
GEN24_1075741,1,1,0,1
GEN24_1075797,1,1,0,1
GEN24_1075861,1,2,1,1
GEN24_1075865,1,2,1,1
GEN24_1075893,1,1,1,0
GEN24_1075936,1,4,1,1
GEN24_1075941,1,1,0,1
GEN24_1075951,1,1,1,0
GEN24_1075953,1,1,1,1
GEN24_1076125,1,1,0,1
GEN24_1076164,1,1,1,0
GEN24_1076219,1,1,1,0
GEN24_1076280,1,2,1,1
GEN24_1076287,1,1,0,1
GEN24_1076299,1,5,1,1
GEN24_1076313,1,2,0,1
GEN24_1076321,1,1,0,1
GEN24_1076323,1,4,1,1
GEN24_1076327,1,2,1,0
GEN24_1076369,1,1,1,0
GEN24_1076407,1,2,1,1
GEN24_1076455,1,3,1,1
GEN24_1076465,1,1,1,0
GEN24_1076468,1,2,1,1
GEN24_1076572,1,1,1,0
GEN24_1076583,1,5,1,1
GEN24_1076606,1,1,1,1
GEN24_1076609,1,1,0,1
GEN24_1076613,1,1,0,1
GEN24_1076666,1,1,1,0
GEN24_1076673,1,1,1,0
GEN24_1076677,1,1,0,1
GEN24_1076690,1,1,1,1
GEN24_1076691,1,2,1,1
GEN24_1076705,1,1,1,0
GEN24_1076743,1,2,1,0
GEN24_1076751,1,1,1,1
GEN24_1076771,1,1,1,0
GEN24_1076773,1,1,1,1
GEN24_1076776,1,1,1,0
GEN24_1076786,1,2,1,0
GEN24_1076831,1,1,1,0
GEN24_1076843,1,2,0,1
GEN24_1076853,1,2,0,1
GEN24_1076899,1,1,0,1
GEN24_1076913,1,1,0,1
GEN24_1076956,1,2,1,1
GEN24_1076970,1,1,1,0
GEN24_1077032,1,1,0,1
GEN24_1077040,1,2,1,0
GEN24_1077129,1,4,1,1
GEN24_1077153,1,1,1,0
GEN24_1077169,1,1,1,0
GEN24_1077173,1,1,1,0
GEN24_1077183,1,1,1,0
GEN24_1077197,1,1,1,1
GEN24_1077218,1,3,1,1
GEN24_1077222,1,1,1,1
GEN24_1077246,1,1,1,0
GEN24_1077248,1,1,1,0
GEN24_1077251,1,1,0,1
GEN24_1077258,1,1,1,1
GEN24_1077264,1,1,1,0
GEN24_1077292,1,1,1,1
GEN24_1077319,1,1,1,0
GEN24_1077341,1,1,1,1
GEN24_1077350,1,1,1,0
GEN24_1077369,1,1,1,1
GEN24_1077393,1,2,1,0
GEN24_1077399,1,2,1,1
GEN24_1077425,1,1,1,0
GEN24_1077432,1,1,0,1
GEN24_1077447,1,1,0,1
GEN24_1077540,1,1,0,1
GEN24_1077544,1,1,0,1
GEN24_1077564,1,1,1,0
GEN24_1077627,1,2,1,1
GEN24_1077632,1,1,1,0
GEN24_1077636,1,1,1,0
GEN24_1077645,1,2,1,1
GEN24_1077652,1,1,1,1
GEN24_1077656,1,3,1,1
GEN24_1077691,1,1,1,1
GEN24_1077726,1,1,0,1
GEN24_1077760,1,1,1,0
GEN24_1077768,1,3,1,1
GEN24_1077783,1,1,1,0
GEN24_1077827,1,4,1,0
GEN24_1077864,1,3,1,1
GEN24_1077896,1,1,1,0
GEN24_1077900,1,2,0,1
GEN24_1078006,1,1,0,1
GEN24_1078024,1,4,1,0
GEN24_1078030,1,2,1,0
GEN24_1078098,1,2,1,1
GEN24_1078101,1,1,1,0
GEN24_1078119,1,1,1,0
GEN24_1078124,1,1,0,1
GEN24_1078137,1,2,1,1
GEN24_1078169,1,1,0,1
GEN24_1078179,1,2,1,1
GEN24_1078192,1,1,1,0
GEN24_1078220,1,1,1,0
GEN24_1078223,1,1,1,1
GEN24_1078259,1,2,1,0
GEN24_1078267,1,2,1,0
GEN24_1078286,1,1,0,1
GEN24_1078296,1,1,1,0
GEN24_1078307,1,1,1,1
GEN24_1078322,1,1,1,1
GEN24_1078330,1,2,1,1
GEN24_1078374,1,5,1,1
GEN24_1078375,1,1,1,1
GEN24_1078390,1,1,1,1
GEN24_1078395,1,1,1,1
GEN24_1078396,1,1,0,1
GEN24_1078423,1,1,1,1
GEN24_1078424,1,1,1,0
GEN24_1078432,1,1,1,1
GEN24_1078448,1,4,1,0
GEN24_1078498,1,1,1,1
GEN24_1078509,1,1,1,0
GEN24_1078511,1,2,1,1
GEN24_1078519,1,1,1,0
GEN24_1078520,1,2,1,1
GEN24_1078522,1,1,1,0
GEN24_1078525,1,2,1,0
GEN24_1078544,1,1,1,1
GEN24_1078612,1,1,1,0
GEN24_1078619,1,1,1,0
GEN24_1078620,1,1,0,1
GEN24_1078633,1,5,0,1
GEN24_1078663,1,1,1,0
GEN24_1078669,1,2,1,1
GEN24_1078683,1,2,1,1
GEN24_1078684,1,3,1,1
GEN24_1078686,1,1,0,1
GEN24_1078698,1,1,0,1
GEN24_1078743,1,1,1,1
GEN24_1078769,1,1,1,0
GEN24_1078779,1,2,1,1
GEN24_1078794,1,1,1,1
GEN24_1078799,1,1,1,1
GEN24_1078804,1,1,1,1
GEN24_1078816,1,2,1,1
GEN24_1078829,1,3,1,0
GEN24_1078854,1,1,0,1
GEN24_1078864,1,1,1,0
GEN24_1078895,1,1,1,0
GEN24_1078923,1,1,0,1
GEN24_1079007,1,1,0,1
GEN24_1079029,1,1,1,1
GEN24_1079037,1,1,1,0
GEN24_1079045,1,1,1,1
GEN24_1079050,1,1,1,0
GEN24_1079057,1,1,1,0
GEN24_1079069,1,1,0,1
GEN24_1079070,1,1,0,1
GEN24_1079072,1,1,1,1
GEN24_1079081,1,2,1,1
GEN24_1079090,1,1,0,1
GEN24_1079099,1,1,0,1
GEN24_1079101,1,1,1,0
GEN24_1079147,1,1,0,1
GEN24_1079164,1,1,1,0
GEN24_1079181,1,1,1,0
GEN24_1079254,1,2,0,1
GEN24_1079266,1,1,0,1
GEN24_1079269,1,1,0,1
GEN24_1079299,1,1,1,1
GEN24_1079317,1,1,1,0
GEN24_1079346,1,1,0,1
GEN24_1079359,1,1,1,0
GEN24_1079382,1,1,1,0
GEN24_1079394,1,5,1,1
GEN24_1079399,1,1,0,1
GEN24_1079410,1,1,0,1
GEN24_1079427,1,1,1,1
GEN24_1079437,1,3,1,1
GEN24_1079444,1,1,1,0
GEN24_1079471,1,1,0,1
GEN24_1079482,1,1,1,1
GEN24_1079494,1,2,1,1
GEN24_1079497,1,1,1,1
GEN24_1079525,1,1,0,1
GEN24_1079529,1,1,1,0
GEN24_1079534,1,1,1,0
GEN24_1079536,1,1,0,1
GEN24_1079537,1,1,1,1
GEN24_1079564,1,1,1,1
GEN24_1079577,1,2,1,0
GEN24_1079597,1,1,0,1
GEN24_1079637,1,1,1,0
GEN24_1079642,1,3,1,1
GEN24_1079650,1,1,1,0
GEN24_1079652,1,2,1,1
GEN24_1079664,1,1,1,1
GEN24_1079779,1,1,1,1
GEN24_1079782,1,1,1,1
GEN24_1079783,1,3,0,1
GEN24_1079795,1,1,1,0
GEN24_1079835,1,1,1,0
GEN24_1079843,1,1,1,0
GEN24_1079855,1,1,1,0
GEN24_1079869,1,1,1,1
GEN24_1079921,1,1,1,0
GEN24_1079924,1,2,1,1
GEN24_1079967,1,1,1,0
GEN24_1079989,1,2,1,0
GEN24_1080011,1,1,0,1
GEN24_1080012,1,1,0,1
GEN24_1080021,1,1,1,0
GEN24_1080036,1,2,1,1
GEN24_1080041,1,2,1,1
GEN24_1080045,1,1,1,1
GEN24_1080057,1,1,1,1
GEN24_1080071,1,1,1,1
GEN24_1080072,1,1,0,1
GEN24_1080074,1,1,1,0
GEN24_1080143,1,2,1,1
GEN24_1080183,1,2,1,1
GEN24_1080190,1,1,0,1
GEN24_1080202,1,1,1,1
GEN24_1080209,1,2,1,1
GEN24_1080217,1,4,0,1
GEN24_1080222,1,1,1,0
GEN24_1080229,1,1,1,1
GEN24_1080232,1,1,1,1
GEN24_1080257,1,1,1,0
GEN24_1080264,1,1,0,1
GEN24_1080331,1,1,1,0
GEN24_1080332,1,1,1,0
GEN24_1080346,1,1,1,0
GEN24_1080348,1,1,1,0
GEN24_1080358,1,2,1,1
GEN24_1080368,1,1,1,0
GEN24_1080371,1,1,0,1
GEN24_1080378,1,1,1,1
GEN24_1080381,1,1,1,0
GEN24_1080396,1,2,1,0
GEN24_1080475,1,1,1,0
GEN24_1080482,1,1,1,0
GEN24_1080496,1,1,1,0
GEN24_1080502,1,2,1,1
GEN24_1080508,1,1,0,1
GEN24_1080510,1,1,1,0
GEN24_1080541,1,1,1,0
GEN24_1080570,1,1,1,0
GEN24_1080583,1,1,1,1
GEN24_1080616,1,2,1,1
GEN24_1080666,1,1,1,0
GEN24_1080693,1,1,0,1
GEN24_1080746,1,2,1,1
GEN24_1080766,1,2,1,1
GEN24_1080828,1,2,1,1
GEN24_1080829,1,1,1,0
GEN24_1080880,1,1,1,1
GEN24_1080884,1,1,1,0
GEN24_1080916,1,1,1,1
GEN24_1080936,1,1,0,1
GEN24_1080957,1,3,1,1
GEN24_1080970,1,1,1,0
GEN24_1080973,1,1,0,1
GEN24_1080986,1,1,1,0
GEN24_1081000,1,1,1,1
GEN24_1081003,1,2,1,1
GEN24_1081009,1,2,1,1
GEN24_1081014,1,1,1,1
GEN24_1081028,1,1,0,1
GEN24_1081045,1,2,1,0
GEN24_1081049,1,1,1,0
GEN24_1081056,1,1,1,1
GEN24_1081057,1,1,1,0
GEN24_1081075,1,1,1,0
GEN24_1081167,1,1,0,1
GEN24_1081240,1,1,1,0
GEN24_1081315,1,1,1,0
GEN24_1081342,1,2,1,1
GEN24_1081362,1,2,1,0
GEN24_1081435,1,1,0,1
GEN24_1081491,1,1,1,0
GEN24_1081519,1,6,1,1
GEN24_1081532,1,1,1,0
GEN24_1081533,1,1,1,0
GEN24_1081565,1,1,1,1
GEN24_1081596,1,1,1,0
GEN24_1081601,1,1,1,1
GEN24_1081610,1,1,1,0
GEN24_1081647,1,1,1,0
GEN24_1081648,1,1,1,1
GEN24_1081658,1,1,1,0
GEN24_1081675,1,1,0,1
GEN24_1081676,1,1,1,0
GEN24_1081691,1,1,0,1
GEN24_1081742,1,1,1,0
GEN24_1081784,1,1,1,1
GEN24_1081821,1,1,0,1
GEN24_1081827,1,2,1,1
GEN24_1081868,1,1,0,1
GEN24_1081869,1,2,1,1
GEN24_1081870,1,1,1,0
GEN24_1081913,1,1,0,1
GEN24_1081937,1,1,1,1
GEN24_1081939,1,1,0,1
GEN24_1081942,1,1,1,0
GEN24_1081952,1,2,1,1
GEN24_1081960,1,1,1,1
GEN24_1081961,1,1,1,0
GEN24_1081994,1,3,1,1
GEN24_1082023,1,2,1,0
GEN24_1082056,1,5,1,1
GEN24_1082058,1,1,1,1
GEN24_1082103,1,1,0,1
GEN24_1082115,1,2,1,1
GEN24_1082127,1,3,1,1
GEN24_1082156,1,1,0,1
GEN24_1082254,1,4,1,0
GEN24_1082268,1,1,1,0
GEN24_1082281,1,1,0,1
GEN24_1082286,1,4,1,0
GEN24_1082309,1,2,1,0
GEN24_1082335,1,1,0,1
GEN24_1082376,1,1,1,1
GEN24_1082412,1,1,0,1
GEN24_1082413,1,1,0,1
GEN24_1082426,1,1,0,1
GEN24_1082506,1,1,1,0
GEN24_1082508,1,1,1,0
GEN24_1082542,1,2,1,0
GEN24_1082550,1,1,1,0
GEN24_1082562,1,1,0,1
GEN24_1082610,1,2,1,0
GEN24_1082654,1,1,0,1
GEN24_1082662,1,2,1,1
GEN24_1082698,1,5,1,1
GEN24_1082709,1,1,1,0
GEN24_1082729,1,1,1,1
GEN24_1082774,1,1,1,0
GEN24_1082775,1,1,1,0
GEN24_1082776,1,1,1,0
GEN24_1082797,1,4,1,0
GEN24_1082802,1,1,1,0
GEN24_1082809,1,1,1,0
GEN24_1082813,1,4,1,0
GEN24_1082817,1,1,1,0
GEN24_1082820,1,4,1,0
GEN24_1082823,1,5,1,0
GEN24_1082864,1,1,0,1
GEN24_1082921,1,1,1,0
GEN24_1083115,1,1,1,0
GEN24_1083135,1,1,1,0
GEN24_1083139,1,1,0,1
GEN24_1083160,1,1,1,1
GEN24_1083182,1,1,1,0
GEN24_1083208,1,2,1,0
GEN24_1083245,1,1,1,1
GEN24_1083255,1,1,1,0
GEN24_1083260,1,3,1,1
GEN24_1083279,1,6,1,1
GEN24_1083286,1,1,1,0
GEN24_1083397,1,1,1,1
GEN24_1083437,1,1,1,0
GEN24_1083449,1,1,1,0
GEN24_1083470,1,1,1,1
GEN24_1083495,1,1,0,1
GEN24_1083500,1,2,1,1
GEN24_1083505,1,1,1,1
GEN24_1083510,1,1,1,0
GEN24_1083541,1,10,1,1
GEN24_1083564,1,1,0,1
GEN24_1083590,1,4,1,1
GEN24_1083686,1,1,0,1
GEN24_1083691,1,1,0,1
GEN24_1083692,1,1,1,0
GEN24_1083693,1,3,0,1
GEN24_1083710,1,1,0,1
GEN24_1083732,1,1,1,0
GEN24_1083736,1,1,1,1
GEN24_1083737,1,1,1,1
GEN24_1083825,1,2,1,0
GEN24_1083835,1,1,1,1
GEN24_1083868,1,2,1,1
GEN24_1083879,1,2,1,1
GEN24_1083921,1,1,1,0
GEN24_1084044,1,1,0,1
GEN24_1084063,1,1,1,0
GEN24_1084072,1,1,0,1
GEN24_1084117,1,7,1,1
GEN24_1084121,1,6,1,1
GEN24_1084138,1,1,0,1
GEN24_1084140,1,1,0,1
GEN24_1084155,1,1,1,0
GEN24_1084165,1,5,1,1
GEN24_1084187,1,1,1,0
GEN24_1084193,1,1,1,0
GEN24_1084237,1,2,1,1
GEN24_1084248,1,3,1,1
GEN24_1084259,1,1,1,0
GEN24_1084294,1,1,1,0
GEN24_1084297,1,4,1,0
GEN24_1084313,1,1,1,0
GEN24_1084386,1,2,0,1
GEN24_1084418,1,1,0,1
GEN24_1084616,1,4,1,0
GEN24_1084641,1,1,1,1
GEN24_1084715,1,4,1,0
GEN24_1084719,1,2,1,0
GEN24_1084756,1,2,1,0
GEN24_1084760,1,3,1,0
GEN24_1084884,1,1,1,0
GEN24_1084997,1,1,1,1
GEN24_1085016,1,4,1,0
GEN24_1085025,1,4,1,0
GEN24_1085042,1,1,0,1
GEN24_1085086,1,1,1,0
GEN24_1085096,1,1,1,0
GEN24_1085103,1,1,0,1
GEN24_1085107,1,2,1,1
GEN24_1085130,1,1,1,0
GEN24_1085137,1,1,1,0
GEN24_1085147,1,1,0,1
GEN24_1085152,1,1,1,0
GEN24_1085153,1,2,1,1
GEN24_1085163,1,2,1,1
GEN24_1085168,1,2,1,1
GEN24_1085189,1,1,1,0
GEN24_1085238,1,1,0,1
GEN24_1085242,1,3,1,1
GEN24_1085259,1,1,0,1
GEN24_1085267,1,2,1,1
GEN24_1085287,1,2,1,1
GEN24_1085297,1,1,1,0
GEN24_1085304,1,1,1,1
GEN24_1085367,1,1,1,0
GEN24_1085412,1,1,1,1
GEN24_1085425,1,1,0,1
GEN24_1085442,1,1,1,0
GEN24_1085454,1,2,1,1
GEN24_1085472,1,1,1,0
GEN24_1085496,1,1,1,1
GEN24_1085534,1,1,1,0
GEN24_1085543,1,1,1,0
GEN24_1085549,1,1,0,1
GEN24_1085550,1,2,1,1
GEN24_1085553,1,1,0,1
GEN24_1085558,1,1,1,0
GEN24_1085561,1,1,1,1
GEN24_1085571,1,2,1,1
GEN24_1085596,1,1,1,0
GEN24_1085642,1,1,1,0
GEN24_1085645,1,1,0,1
GEN24_1085650,1,1,1,0
GEN24_1085676,1,1,1,0
GEN24_1085732,1,2,1,1
GEN24_1085755,1,1,1,0
GEN24_1085786,1,2,0,1
GEN24_1085787,1,4,1,0
GEN24_1085788,1,1,0,1
GEN24_1085807,1,1,1,1
GEN24_1085836,1,2,0,1
GEN24_1085895,1,1,1,0
GEN24_1085958,1,1,1,0
GEN24_1085961,1,1,1,0
GEN24_1085984,1,1,1,0
GEN24_1086008,1,1,1,0
GEN24_1086028,1,1,1,1
GEN24_1086032,1,1,1,1
GEN24_1086053,1,1,1,0
GEN24_1086094,1,1,0,1
GEN24_1086102,1,1,1,0
GEN24_1086117,1,1,0,1
GEN24_1086119,1,1,1,1
GEN24_1086130,1,1,0,1
GEN24_1086214,1,1,0,1
GEN24_1086219,1,1,0,1
GEN24_1086244,1,1,1,0
GEN24_1086306,1,1,0,1
GEN24_1086338,1,1,0,1
GEN24_1086346,1,1,1,0
GEN24_1086406,1,1,1,1
GEN24_1086451,1,1,0,1
GEN24_1086482,1,2,1,1
GEN24_1086488,1,4,1,0
GEN24_1086502,1,1,0,1
GEN24_1086523,1,1,1,1
GEN24_1086547,1,2,1,1
GEN24_1086595,1,1,1,0
GEN24_1086599,1,1,1,1
GEN24_1086611,1,1,0,1
GEN24_1086619,1,1,1,1
GEN24_1086656,1,5,1,0
GEN24_1086688,1,1,1,0
GEN24_1086694,1,1,1,1
GEN24_1086700,1,1,1,0
GEN24_1086722,1,2,1,1
GEN24_1086798,1,2,1,1
GEN24_1086839,1,1,1,0
GEN24_1086843,1,1,0,1
GEN24_1086855,1,1,1,0
GEN24_1086872,1,1,1,0
GEN24_1086878,1,1,1,1
GEN24_1086908,1,1,1,0
GEN24_1086969,1,2,1,0
GEN24_1086973,1,1,1,1
GEN24_1086998,1,1,1,0
GEN24_1087012,1,1,1,0
GEN24_1087049,1,1,1,1
GEN24_1087052,1,1,1,1
GEN24_1087059,1,1,1,0
GEN24_1087065,1,2,0,1
GEN24_1087070,1,1,1,0
GEN24_1087102,1,1,1,0
GEN24_1087132,1,1,1,0
GEN24_1087140,1,2,1,1
GEN24_1087153,1,1,1,0
GEN24_1087183,1,1,1,1
GEN24_1087219,1,1,1,0
GEN24_1087229,1,1,0,1
GEN24_1087253,1,1,1,1
GEN24_1087281,1,1,0,1
GEN24_1087324,1,1,1,1
GEN24_1087363,1,1,0,1
GEN24_1087372,1,2,1,1
GEN24_1087390,1,1,1,0
GEN24_1087407,1,1,1,0
GEN24_1087488,1,3,1,1
GEN24_1087542,1,1,0,1
GEN24_1087569,1,2,1,0
GEN24_1087578,1,1,0,1
GEN24_1087600,1,1,1,1
GEN24_1087611,1,1,0,1
GEN24_1087622,1,1,1,0
GEN24_1087625,1,3,1,1
GEN24_1087634,1,2,1,1
GEN24_1087642,1,1,1,0
GEN24_1087698,1,1,1,0
GEN24_1087723,1,2,0,1
GEN24_1087733,1,1,0,1
GEN24_1087735,1,1,1,1
GEN24_1087741,1,1,0,1
GEN24_1087743,1,2,1,0
GEN24_1087746,1,1,1,0
GEN24_1087758,1,1,1,0
GEN24_1087772,1,2,1,1
GEN24_1087783,1,4,0,1
GEN24_1087852,1,1,1,0
GEN24_1087853,1,1,1,0
GEN24_1087854,1,1,1,0
GEN24_1087869,1,1,1,1
GEN24_1087875,1,1,1,0
GEN24_1087912,1,1,1,0
GEN24_1087989,1,1,1,0
GEN24_1088010,1,1,1,0
GEN24_1088041,1,1,1,0
GEN24_1088051,1,1,1,1
GEN24_1088062,1,3,1,1
GEN24_1088067,1,1,1,1
GEN24_1088085,1,1,1,0
GEN24_1088092,1,1,1,0
GEN24_1088113,1,1,1,1
GEN24_1088135,1,2,1,1
GEN24_1088232,1,4,1,1
GEN24_1088246,1,2,1,1
GEN24_1088265,1,1,1,1
GEN24_1088267,1,1,1,1
GEN24_1088297,1,1,0,1
GEN24_1088309,1,1,0,1
GEN24_1088339,1,1,1,0
GEN24_1088342,1,1,1,1
GEN24_1088382,1,1,1,1
GEN24_1088418,1,5,1,1
GEN24_1088443,1,1,1,1
GEN24_1088454,1,3,1,1
GEN24_1088461,1,1,0,1
GEN24_1088466,1,1,1,0
GEN24_1088467,1,2,1,1
GEN24_1088468,1,1,1,0
GEN24_1088478,1,1,1,1
GEN24_1088521,1,1,1,1
GEN24_1088569,1,1,1,0
GEN24_1088602,1,1,1,1
GEN24_1088622,1,1,1,0
GEN24_1088645,1,5,1,0
GEN24_1088660,1,2,1,0
GEN24_1088663,1,1,1,0
GEN24_1088702,1,1,1,1
GEN24_1088756,1,1,1,1
GEN24_1088769,1,1,1,0
GEN24_1088780,1,1,1,1
GEN24_1088790,1,1,0,1
GEN24_1088791,1,1,1,0
GEN24_1088825,1,1,1,0
